"","Soil_221","Soil_198","Soil_196","Soil_86","Soil_207","Soil_205","Soil_172","Soil_202","Soil_7","Soil_121","Soil_176","Soil_29","Soil_218","Soil_197","Soil_203","Soil_3","Soil_161","Soil_204","Soil_190","Soil_80","Soil_210","Soil_195","Soil_4","Soil_222","Soil_232","Soil_208","Soil_229","Soil_215","Soil_217","Soil_81","Soil_167","Soil_119","Soil_227","Soil_199","Soil_211","Soil_107","Soil_98","Soil_188","Soil_182","Soil_220","Soil_174","Soil_228","Soil_18","Soil_192","Soil_231","Soil_216","Soil_236","Soil_179","Soil_206","Soil_10","Soil_6","Soil_235","Soil_26","Soil_14","Soil_194","Soil_237","Soil_2","Soil_191","Soil_233","Soil_181","Soil_11","Soil_16","Soil_177","Soil_166","Soil_184","Soil_189","Soil_238","Soil_1","Soil_100","Soil_163","Soil_226","Soil_15","Soil_169","Soil_12","Soil_234","Soil_193","Soil_109","Soil_223","Soil_171","Soil_34","Soil_5","Soil_201","Soil_230","Soil_8","Soil_97","Soil_13","Soil_102","Soil_89","Soil_150","Soil_149","Soil_142","Soil_94","Soil_17","Soil_152","Soil_126","Soil_85","Soil_108","Soil_139","Soil_144","Soil_95","Soil_141","Soil_129","Soil_125","Soil_87","Soil_143","Soil_116","Soil_83","Soil_111","Soil_128","Soil_156","Soil_140","Soil_115","Soil_130","Soil_146","Soil_124","Soil_112","Soil_148","Soil_88","Soil_154","Soil_122","Soil_137","Soil_135","Soil_147","Soil_155","Soil_145","Soil_110","Soil_84","Soil_127","Soil_136","Soil_138","Soil_96","Soil_134","Soil_114","Soil_101","Soil_99","Soil_123"
"X4.2.1.40",0,895.6,0,11890.375,2560.8,35.8461538461538,3680.8,3267.2,3370.4,472.8,5715.86153846154,7938,656.8,0,3574,2665.2,3753.72307692308,10286.8,269.276923076923,13478,2903.35384615385,6064,4767.2,202.153846153846,0,0,438.8,632.4,352.815384615385,1298.4,4324.8,486,0,840.8,1539.6,832.8,543.6,2909.6,1606.8,4454.8,10286.4,71.6,987.6,136.461538461538,1713.6,16.3846153846154,214.184615384615,827.2,0,742.8,4931.6,2325.2,1275.6,3905.69230769231,952.4,654.4,2387.6,0,478.8,6825.4,7969.06666666667,1710.8,1267.53333333333,1465.6,3619.2,912,0,361.6,3780.67692307692,1456.8,8685.6,4979.6,912.4,1800.73846153846,2476.4,626.8,5068.4,139.2,1859.2,1054.90769230769,55.6,55.6769230769231,3744.8,10208.9111111111,20.3333333333333,2312.8,0,2065.6,7808,0,0,0,17567.2,0,4975.2,3181.6,0,0,0,361.2,0,0,0,6348.4,0,0,1381.6,0,13951.2,0,1519.2,0,8542.4,5512.4,615.6,2599.2,0,0,0,1883.2,0,4582.8,6404.4,0,0,0,0,1769.6,0,0,0,0,0,5738,0,0
"X5.2.1.1",13005,6555.46666666667,1020,39924.6666666667,7682.4,11303.3846153846,18788.2333333333,27904.2666666667,14360.5333333333,3468.4,17057.0461538462,25086.6666666667,2831.73333333333,5708.66666666667,13226,28130.2666666667,17175.758974359,40671.0666666667,875.907692307693,44628,19976.2153846154,18192,14984.1,3113.94871794872,7824,22255.3333333333,23726.4,17460.5333333333,2965.39487179487,11114.5333333333,18287.0666666667,6714,4088.66666666667,21674.4,18375.4666666667,2498.4,14914.9666666667,13315.4666666667,9531.06666666667,13364.4,68569.8666666667,9890.8,4047.46666666667,567.179487179488,14807.4666666667,9394.20512820513,14223.2717948718,12335.6,2377.33333333333,4853.23333333333,19889.6333333333,33516.2666666667,3847.46666666667,12235.2692307692,10654.5333333333,25720.7,13846.1333333333,347.333333333333,9709.06666666667,43620.5333333333,25295.2,46269.7333333334,21893.6,10104.8,21512.1,14540.6666666667,8830.66666666667,1715.46666666667,33721.7743589744,12173.5666666667,34022.1333333333,22150.8,11061.7,11815.7538461538,32088.0333333333,10550.4,20283.2,9623.6,13524.9333333333,6340.69743589744,7152.8,175.107692307692,16023.0666666667,34129.5111111111,10778,15053.7333333333,588.666666666667,7086.13333333333,23424,0,9782,0,52701.6,7041.33333333334,14925.6,9544.8,5360,0,10248.6666666667,13271.6,2742,4962.66666666667,26637.3333333333,19412.5333333333,0,14691.3333333333,24708.1333333333,0,42690.9333333333,4240,20975.6,36694.6666666667,25627.2,16537.2,13707.4666666667,8110.93333333333,4424,15201.3333333333,22343.3333333333,23006.2666666667,17573.3333333333,13748.4,19213.2,17590.6666666667,0,692.666666666667,7316,15669.4666666667,0,0,0,16916,24988.6666666667,17214,16873.3333333333,0
"X6.2.1.26",0,0,0,0,0,53.7692307692306,0,0,0,0,12.6923076923077,0,0,0,0,0,541.384615384614,0,102.115384615384,0,42.2307692307691,0,0,30.2307692307691,0,0,0,0,95.4230769230766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.692307692307,0,24.576923076923,105.576923076923,0,0,0,0,0,0,220.038461538461,0,0,0,0,0,49.4999999999998,0,0,0,0,0,0,0,0,301.615384615384,0,0,0,0,128.307692307692,0,0,0,0,0,28.9615384615384,0,12.1153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.7.7.25",0,0,0,0,0,2851.5,0,0,0,0,0,0,0,0,0,8576,1.25,796,0,2956,0,0,0,0,0,0,0,4538,0,1040.33333333333,0,0,0,0,0,0,0,0,6314,23.3333333333333,4047.5,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,1202,0,0,71,1858.5,0,177,1462.5,0,0,0,4036,0,14,0,0,0,1363.5,24,0,0,0,0,0,0,0,0,0,0,0,15539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6139,3835.5,0,0,8383.5,0,0,4391,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.8.1.2",0,3.33333333333333,0,0,0,0,0,0.2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6666666666667,0,0,0,0,0,0,0,0,10.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.4.2.4",3076,20323,0,3818.5,0,0,9903.99999999997,11946,6279.99999999998,1473.5,17160.1666666666,906.5,2817,60689.3333333332,17862.6666666666,3737.7,12453,0,15851.5,7100.66666666665,2719.5,21926.3333333333,20202.4,2152,5087.5,0,6560.33333333333,723,20917.5,2438.66666666666,125580.833333333,3313.49999999999,9085.5,6768,0,3198.66666666666,0,389,1634.66666666666,6463.99999999998,28722.3333333333,2264,0,0,0,0,86.5,0,0,16087,796.5,0,32113.5,2953.66666666666,385.5,7303.5,92.5,11339,0,0,6146,5553,0,55008.6666666666,6622.66666666665,0,1097.33333333333,1929,1361.33333333333,622,22557.3333333333,0,0,4013.33333333332,0,8120.4,16680.3333333333,0,17980.5,1683.5,73903.3333333332,0,63139.9999999998,2870.5,1799,5727.5,27551.5,33557,0,37264,12807.5,57067.8333333333,0,2868.5,0,30200.3333333333,0,0,67762.6666666665,0,28700,24904.5,0,61070.5,116639,53274.5,22630.5,5279.5,0,0,6519.5,0,0,0,0,0,43560.4999999999,0,9511.5,0,17168.5,0,0,0,9249,0,89127.6666666665,0,54775.5,19359.9999999999,0,0,0,55441.5,17769.5,0
"X2.8.2.3",305.611111111111,251.444444444445,253.888888888889,581.444444444445,26.2222222222222,160.166666666667,232.888888888889,425.222222222223,150.5,363.555555555556,176.888888888889,0,397.777777777778,157.777777777778,1972.44444444445,283,351.722222222223,1214,22.8888888888889,66.6111111111112,167.166666666667,5.55555555555556,188.666666666667,47.1666666666667,20.1111111111111,33.1111111111111,120.251111111111,168.944444444445,213.166666666667,0,652.666666666667,259.222222222222,17.6111111111111,37.3888888888889,171.5,113.444444444445,26.3888888888889,604.722222222223,355.944444444445,192.111111111111,1080.83333333333,226.166666666667,367.5,135.5,418,58.3333333333334,438.166666666667,60.7777777777778,19.8333333333333,450.5,501.666666666667,163.555555555556,9.50000000000001,306,13.5555555555556,224.666666666667,463.477777777778,15.3333333333333,241.5,535.333333333334,299.333333333334,417.388888888889,239.166666666667,77.9444444444445,278.444444444445,0,323.833333333334,282.611111111111,1412.33333333333,225,768.722222222223,689.666666666667,28.1666666666667,624.666666666667,203.388888888889,65.5000000000001,196.5,35.8333333333334,437.722222222223,7.33333333333334,23.7222222222222,346.777777777778,498.055555555556,9.83333333333334,263.666666666667,201.222222222222,49.2222222222223,352.5,0,16.1666666666667,0,486.388888888889,1328.22222222222,0,36.8888888888889,102.611111111111,101.388888888889,43.8333333333334,0,529.666666666667,0,970.38888888889,99.3333333333334,18.7777777777778,79.7777777777778,246.111111111111,574.166666666667,0,33.3888888888889,0,704.166666666667,636.722222222223,130.722222222222,36,80.6666666666667,25.5555555555556,0,0,0,426.055555555556,0,0.166666666666667,0,0,0,762.611111111112,43.6666666666667,508.777777777778,108.166666666667,17.1111111111111,20.1666666666667,171.444444444445,315.666666666667,573.777777777778,851.444444444445,0
"X1.1.1.60",576.75,3810.5625,0,720.21875,0,35.8461538461538,0,2241.3125,0,276.28125,1327.99278846154,169.96875,528.1875,1624.08333333333,0,415.21875,2702.11057692308,0,3622.89983974359,374.625,538.060096153846,1392.1875,2027.25,423.653846153846,953.90625,0,1156.3125,135.5625,3985.64663461538,0,1838.90625,157.03125,1703.53125,1269,0,0,261.2,72.9375,0,0,411.9375,424.5,0,136.461538461538,0,16.3846153846154,86.6033653846154,0,0,515.8125,162.28125,0,9060.28125,196.754807692308,72.28125,1369.40625,17.34375,2233.52916666667,0,33,1152.375,786.1875,0,2193.375,0,0,0,361.6875,201.076923076923,116.625,0,0,0,85.5384615384615,0,1070.625,2958.5625,0,3371.34375,334.963942307692,3466.125,8.07692307692307,0,407.15625,294,1069.59375,5145.28125,23070.4375,0,6987,2401.40625,7093.96875,0,1972.09375,0,2150.8125,0,0,0,0,13416.5,4669.59375,0,11450.71875,21869.8125,36262.71875,1102.96875,989.90625,0,0,1222.40625,0,0,0,0,0,2648.34375,0,1783.40625,0,3219.09375,0,0,0,6358.6875,0,15898.6875,0,10270.40625,0,0,0,0,10395.28125,3331.78125,0
"X1.3.1.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.4.21.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.3.1.36",305.611111111111,251.444444444445,253.888888888889,602.194444444445,26.2222222222222,196.012820512821,232.888888888889,425.222222222223,150.5,363.555555555556,185.350427350427,0,397.777777777778,157.777777777778,1972.44444444445,363,712.645299145299,1214,90.965811965812,66.6111111111112,195.320512820513,5.55555555555556,188.666666666667,67.3205128205128,20.1111111111111,33.1111111111111,100.611111111111,168.944444444445,276.782051282051,0,652.666666666667,259.222222222222,17.6111111111111,37.3888888888889,171.5,113.444444444445,26.3888888888889,604.722222222223,57.9444444444445,192.111111111111,1080.83333333333,226.166666666667,367.5,271.961538461539,418,74.7179487179488,508.551282051282,60.7777777777778,19.8333333333333,450.5,567.166666666667,163.555555555556,9.50000000000001,452.692307692308,13.5555555555556,224.666666666667,316.277777777778,15.3333333333333,241.5,568.333333333334,299.333333333334,417.388888888889,239.166666666667,77.9444444444445,278.444444444445,0,323.833333333334,282.611111111111,1613.41025641026,225,768.722222222223,689.666666666667,28.1666666666667,710.205128205129,203.388888888889,65.5000000000001,196.5,35.8333333333334,437.722222222223,26.6410256410256,23.7222222222222,354.854700854701,498.055555555556,39.3333333333333,379.166666666667,212.722222222222,104.222222222222,352.5,0,16.1666666666667,0,486.388888888889,1328.22222222222,0,36.8888888888889,102.611111111111,101.388888888889,43.8333333333334,0,529.666666666667,0,970.38888888889,99.3333333333334,18.7777777777778,79.7777777777778,246.111111111111,574.166666666667,0,33.3888888888889,0,704.166666666667,636.722222222223,130.722222222222,36,80.6666666666667,25.5555555555556,0,0,0,426.055555555556,0,0.166666666666667,0,0,0,762.611111111112,43.6666666666667,508.777777777778,108.166666666667,17.1111111111111,20.1666666666667,171.444444444445,315.666666666667,573.777777777778,851.444444444445,0
"X5.3.3.12",305.611111111111,251.444444444445,253.888888888889,581.444444444445,26.2222222222222,160.166666666667,232.888888888889,425.222222222223,150.5,363.555555555556,176.888888888889,0,397.777777777778,157.777777777778,1972.44444444445,283,351.722222222223,1214,22.8888888888889,66.6111111111112,167.166666666667,5.55555555555556,188.666666666667,47.1666666666667,20.1111111111111,33.1111111111111,100.611111111111,168.944444444445,213.166666666667,0,652.666666666667,259.222222222222,17.6111111111111,37.3888888888889,171.5,113.444444444445,26.3888888888889,604.722222222223,57.9444444444445,192.111111111111,1080.83333333333,226.166666666667,367.5,135.5,418,58.3333333333334,438.166666666667,60.7777777777778,19.8333333333333,450.5,501.666666666667,163.555555555556,9.50000000000001,306,13.5555555555556,224.666666666667,316.277777777778,15.3333333333333,241.5,535.333333333334,299.333333333334,417.388888888889,239.166666666667,77.9444444444445,278.444444444445,0,323.833333333334,282.611111111111,1412.33333333333,225,768.722222222223,689.666666666667,28.1666666666667,624.666666666667,203.388888888889,65.5000000000001,196.5,35.8333333333334,437.722222222223,7.33333333333334,23.7222222222222,346.777777777778,498.055555555556,9.83333333333334,263.666666666667,201.222222222222,49.2222222222223,352.5,0,16.1666666666667,0,486.388888888889,1328.22222222222,0,36.8888888888889,102.611111111111,101.388888888889,43.8333333333334,0,529.666666666667,0,970.38888888889,99.3333333333334,18.7777777777778,79.7777777777778,246.111111111111,574.166666666667,0,33.3888888888889,0,704.166666666667,636.722222222223,130.722222222222,36,80.6666666666667,25.5555555555556,0,0,0,426.055555555556,0,0.166666666666667,0,0,0,762.611111111112,43.6666666666667,508.777777777778,108.166666666667,17.1111111111111,20.1666666666667,171.444444444445,315.666666666667,573.777777777778,851.444444444445,0
"X1.13.11.33",1067.5,891.866666666668,900.133333333335,2442.06666666667,110.133333333333,952.966666666668,978.133333333335,2077.42083333334,632.100000000001,2244.66666666667,1301.13333333333,0,1520.13333333334,540.200000000001,10750,949.400000000002,1477.23333333334,5098.80000000001,89.9333333333335,275.7,702.100000000001,23.3333333333334,972.533333333334,198.1,84.4666666666668,139.066666666667,422.566666666667,709.566666666668,884.233333333335,0,2741.2,875.866666666668,73.9666666666668,157.033333333334,720.300000000001,388.800000000001,110.833333333333,2135.83333333334,243.366666666667,671.866666666668,4539.50000000001,949.900000000001,1543.5,406.500000000001,1755.6,245,1552.7,255.266666666667,83.3000000000001,2924.3,2107,686.933333333334,39.9000000000001,1285.2,56.9333333333334,943.600000000001,1311.36666666667,64.4000000000001,1014.3,2642.26666666667,959.666666666668,1753.03333333334,1004.5,327.366666666667,1158.06666666667,0,1360.1,996.366666666668,5931.80000000001,897.533333333335,3228.63333333334,2896.6,118.3,2623.6,696.700000000001,268.966666666667,793.633333333334,150.5,1838.43333333334,30.8,480.033333333333,1456.46666666667,1730.9,101.766666666667,1107.4,845.133333333335,147.666666666667,1369.5,0,67.9000000000001,0,2182.76666666667,4577.40000000001,0,154.933333333334,430.966666666667,425.833333333334,184.1,0,2589.2,0,4075.63333333334,417.200000000001,232.066666666667,280.733333333334,1199.4,1722.5,0,345.433333333334,0,2434.76666666667,1932.16666666667,549.033333333334,151.2,338.8,107.333333333333,0,90,0,1513.96666666667,0,0.700000000000001,0,0,0,2287.83333333334,265.733333333334,1752.46666666667,454.300000000001,71.8666666666668,84.7000000000001,720.066666666668,947.000000000002,2027.2,2641.06666666667,182.066666666667
"X2.3.1.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.1.11..",6352.72222222222,1394.75555555556,1407.91111111111,5082.67777777778,945.577777777778,11728.8,2430.91111111111,3750.57777777778,933.100000000001,5515.11111111111,1654.91111111111,757.777777777778,2315.68888888889,865.58888888889,15761.8888888889,10868.4,2181.92777777778,11232.8,151.266666666667,4843.92222222222,2131.43333333333,34.4444444444445,2200.86666666667,683.488888888889,1054.68888888889,3428.28888888889,1187.78888888889,7113.4,1987.56666666667,2787.66666666667,6000.53333333334,6041.53333333333,41763.4666666667,231.811111111111,2138.3,615.688888888889,568.911111111111,4981.27777777778,6682.7,1102.75555555556,20224.7777777778,11973.1222222222,2278.5,2548.94444444444,3913.6,361.666666666667,2571.75555555556,3288.82222222222,122.966666666667,4652.52222222222,3110.33333333334,1058.65555555556,165.844444444444,7933.25555555556,10235.0444444444,1392.93333333333,6867.42222222222,121.933333333333,1497.3,10409.9333333333,8372.83333333333,3157.81111111111,4224.83333333333,9959.92222222222,8528.95555555556,0,2007.76666666667,6245.08888888889,17367.9111111111,1375.53333333333,4766.07777777778,4275.93333333334,174.633333333333,9828.43333333334,2168.47777777778,2556.96666666667,1206.13333333333,983.166666666667,2713.87777777778,45.4666666666667,4900.53333333333,2797.02222222222,3698.01111111111,639.433333333333,2173.73333333333,2028.63333333333,15785.1111111111,2074.5,0,100.233333333333,3198.33333333333,14993.3222222222,7458.28888888889,0,5935.71111111111,10580.6333333333,628.611111111112,13365.1,0,3648.53333333334,0,6016.41111111112,4449.86666666667,269.622222222222,15028.3444444444,5255.23333333333,11036.8333333333,0,412.211111111111,1820,3843.1,12995.6111111111,810.477777777778,223.2,3731.13333333333,6568.44444444444,7671,1834,0,19133.0777777778,0,1.03333333333333,13812,0,0,3813.05555555556,353.066666666667,3134.74444444445,670.633333333334,106.088888888889,125.033333333333,1062.95555555556,1578.33333333333,3174.75555555556,4343.95555555556,182.066666666667
"X3.2.1.10",611.222222222222,549.888888888888,507.777777777777,1162.88888888889,52.4444444444444,320.333333333333,465.777777777777,1162.44444444444,301,1496.11111111111,1090.77777777778,0,795.555555555555,315.555555555555,6876.88888888889,565.999999999999,703.444444444444,2428,45.7777777777777,133.222222222222,334.333333333333,11.1111111111111,570.333333333333,94.3333333333332,40.2222222222222,66.2222222222222,201.222222222222,337.888888888889,426.333333333333,0,1305.33333333333,518.444444444444,35.2222222222222,74.7777777777777,343,226.888888888889,52.7777777777777,1209.44444444444,115.888888888889,384.222222222222,2161.66666666666,452.333333333333,734.999999999999,271,835.999999999999,116.666666666667,876.333333333332,121.555555555555,39.6666666666666,2334,1003.33333333333,327.111111111111,19,611.999999999999,27.1111111111111,449.333333333333,632.555555555555,30.6666666666666,482.999999999999,1070.66666666667,598.666666666666,834.777777777777,478.333333333333,155.888888888889,556.888888888888,0,647.666666666666,565.222222222222,2824.66666666666,450,1537.44444444444,1379.33333333333,56.3333333333333,1249.33333333333,406.777777777777,131,393,71.6666666666666,875.444444444444,14.6666666666667,47.4444444444444,693.555555555555,996.11111111111,35.7222222222222,527.333333333333,402.444444444444,98.4444444444443,704.999999999999,0,32.3333333333333,0,972.777777777777,2656.44444444444,0,73.7777777777777,205.222222222222,202.777777777778,87.6666666666666,0,1059.33333333333,0,1940.77777777778,198.666666666666,37.5555555555555,159.555555555555,492.222222222222,1148.33333333333,0,66.7777777777777,0,1408.33333333333,1273.44444444444,261.444444444444,71.9999999999999,161.333333333333,51.1111111111111,0,0,0,852.11111111111,0,0.333333333333333,0,0,0,1525.22222222222,87.3333333333332,1017.55555555555,216.333333333333,34.2222222222222,40.3333333333333,342.888888888889,631.333333333333,1147.55555555555,1702.88888888889,0
"X3.4.21.94",305.611111111111,251.444444444445,253.888888888889,581.444444444445,26.2222222222222,160.166666666667,232.888888888889,425.509722222223,150.5,363.555555555556,176.888888888889,0,397.777777777778,157.777777777778,1972.44444444445,283,351.722222222223,1214,22.8888888888889,66.6111111111112,167.166666666667,5.55555555555556,188.666666666667,47.1666666666667,20.1111111111111,33.1111111111111,100.611111111111,168.944444444445,213.166666666667,0,652.666666666667,259.222222222222,17.6111111111111,37.3888888888889,171.5,113.444444444445,26.3888888888889,604.722222222223,57.9444444444445,192.111111111111,1080.83333333333,226.166666666667,367.5,135.5,418,58.3333333333334,438.166666666667,60.7777777777778,19.8333333333333,450.5,501.666666666667,163.555555555556,9.50000000000001,306,13.5555555555556,224.666666666667,316.277777777778,15.3333333333333,241.5,535.333333333334,299.333333333334,417.388888888889,239.166666666667,77.9444444444445,278.444444444445,0,323.833333333334,282.611111111111,1412.33333333333,225,768.722222222223,689.666666666667,28.1666666666667,624.666666666667,203.388888888889,65.5000000000001,196.5,35.8333333333334,437.722222222223,7.33333333333334,23.7222222222222,346.777777777778,498.055555555556,9.83333333333334,263.666666666667,201.222222222222,49.2222222222223,352.5,0,16.1666666666667,0,486.388888888889,1328.22222222222,0,36.8888888888889,102.611111111111,101.388888888889,43.8333333333334,0,529.666666666667,0,970.38888888889,99.3333333333334,18.7777777777778,79.7777777777778,246.111111111111,574.166666666667,0,33.3888888888889,0,704.166666666667,636.722222222223,130.722222222222,36,80.6666666666667,25.5555555555556,0,0,0,426.055555555556,0,0.166666666666667,0,0,0,762.611111111112,43.6666666666667,508.777777777778,108.166666666667,17.1111111111111,20.1666666666667,171.444444444445,315.666666666667,573.777777777778,851.444444444445,0
"X4.4....",0,0,0,0,0,17.9230769230769,0,0,0,0,4.23076923076923,0,0,0,0,8576,180.461538461539,796,34.0384615384616,2948,14.0769230769231,0,0,10.0769230769231,0,0,0,4538,31.8076923076923,0,0,0,0,0,0,0,0,0,6314,0,0,0,0,68.2307692307693,0,8.1923076923077,35.1923076923077,0,0,0,0,0,0,73.3461538461539,0,0,0,0,0,16.5,0,0,0,0,0,0,0,4036,100.538461538462,0,0,0,0,42.7692307692308,0,0,0,0,0,9.65384615384616,0,4.03846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1.1.1.219",1222.44444444444,1099.77777777778,1015.55555555555,2325.77777777778,104.888888888889,640.666666666666,931.555555555555,2324.88888888889,601.999999999999,2992.22222222222,2181.55555555555,0,1591.11111111111,631.11111111111,13753.7777777778,1132,1406.88888888889,4855.99999999999,91.5555555555555,266.444444444444,668.666666666666,22.2222222222222,1140.66666666667,188.666666666666,80.4444444444444,132.444444444444,402.444444444444,675.777777777777,852.666666666666,0,2610.66666666666,1036.88888888889,70.4444444444444,149.555555555555,685.999999999999,453.777777777777,105.555555555555,2418.88888888889,231.777777777778,768.444444444444,4323.33333333333,904.666666666666,1470,541.999999999999,1672,233.333333333333,1752.66666666666,243.111111111111,79.3333333333332,4668,2006.66666666666,654.222222222221,38,1224,54.2222222222222,898.666666666666,1265.11111111111,61.3333333333333,965.999999999999,2141.33333333333,1197.33333333333,1669.55555555555,956.666666666666,311.777777777777,1113.77777777778,0,1295.33333333333,1130.44444444444,5649.33333333333,899.999999999999,3074.88888888889,2758.66666666666,112.666666666667,2498.66666666666,813.555555555555,262,785.999999999999,143.333333333333,1750.88888888889,29.3333333333333,94.8888888888888,1387.11111111111,1992.22222222222,39.3333333333333,1054.66666666667,804.888888888888,196.888888888889,1410,0,64.6666666666666,0,1945.55555555555,5312.88888888888,0,147.555555555555,410.444444444444,405.555555555555,175.333333333333,0,2118.66666666666,0,3881.55555555555,397.333333333333,75.111111111111,319.111111111111,984.444444444443,2296.66666666666,0,133.555555555555,0,2816.66666666666,2546.88888888889,522.888888888888,144,322.666666666666,102.222222222222,0,0,0,1704.22222222222,0,0.666666666666666,0,0,0,3050.44444444444,174.666666666666,2035.11111111111,432.666666666666,68.4444444444444,80.6666666666666,685.777777777777,1262.66666666667,2295.11111111111,3405.77777777777,0
