"","Soil_221","Soil_198","Soil_196","Soil_86","Soil_207","Soil_205","Soil_172","Soil_202","Soil_7","Soil_121","Soil_176","Soil_29","Soil_218","Soil_197","Soil_203","Soil_3","Soil_161","Soil_204","Soil_190","Soil_80","Soil_210","Soil_195","Soil_4","Soil_222","Soil_232","Soil_208","Soil_229","Soil_215","Soil_217","Soil_81","Soil_167","Soil_119","Soil_227","Soil_199","Soil_211","Soil_107","Soil_98","Soil_188","Soil_182","Soil_220","Soil_174","Soil_228","Soil_18","Soil_192","Soil_231","Soil_216","Soil_236","Soil_179","Soil_206","Soil_10","Soil_6","Soil_235","Soil_26","Soil_14","Soil_194","Soil_237","Soil_2","Soil_191","Soil_233","Soil_181","Soil_11","Soil_16","Soil_177","Soil_166","Soil_184","Soil_189","Soil_238","Soil_1","Soil_100","Soil_163","Soil_226","Soil_15","Soil_169","Soil_12","Soil_234","Soil_193","Soil_109","Soil_223","Soil_171","Soil_34","Soil_5","Soil_201","Soil_230","Soil_8","Soil_97","Soil_13","Soil_102","Soil_89","Soil_150","Soil_149","Soil_142","Soil_94","Soil_17","Soil_152","Soil_126","Soil_85","Soil_108","Soil_139","Soil_144","Soil_95","Soil_141","Soil_129","Soil_125","Soil_87","Soil_143","Soil_116","Soil_83","Soil_111","Soil_128","Soil_156","Soil_140","Soil_115","Soil_130","Soil_146","Soil_124","Soil_112","Soil_148","Soil_88","Soil_154","Soil_122","Soil_137","Soil_135","Soil_147","Soil_155","Soil_145","Soil_110","Soil_84","Soil_127","Soil_136","Soil_138","Soil_96","Soil_134","Soil_114","Soil_101","Soil_99","Soil_123"
"X3.6.1..",13560,12143,12462,63408,2832,323439.914893617,25152,70572,16254,100015,65669.9787234043,99.3617021276596,29412,26403,420298.510638298,484408.8,38126,174096,1914,166020,18054,600,66856.6,5094,2172,3670.89361702128,10866,263298,22026,0,70488,8838,1902,4048.85106382979,18522,4362,2850,28950,347214,8598,257626,24438.9787234043,39772.9787234043,0,45144,6300,144050.595744681,6585.91489361702,2142,134387,54855,17664,1055.36170212766,33048,1464,24264,139532.553191489,1656,26093.7021276596,93264,174054,45091.1914893617,41878,141018,29046,0,50372.170212766,231312,152595.617021277,20028,83022,74484,3042,191113.319148936,7788,28215.6,18372,3870,47306.5531914894,148430.085106383,36798,37452,21306,6504,28476,21732,0,330093,0,1746,0,65124,53346,25816.5,3984,11082,10950,4734,0,90018,144634.5,104802,10728,15816,3726,514423.5,0,0,22074,0,29004,1980,14118,3888,8712,2760,0,8100,0,21222,0,18,269632,0,83241,0,206175,20352,11682,1848,2178,18516,0,27528,7806,16386
"X3.6.1.1",452,365.6,415.4,2195.2,94.4,12639.1659574468,838.4,2092.4,541.8,2693,1579.5914893617,39.7446808510638,980.4,1333.1,11573.4042553191,5270.8,1286.2,4768.4,63.8,1701.6,601.8,20,2761.8,169.8,72.4,157.157446808511,362.2,2877.2,734.2,0,2349.6,294.6,63.4,138.940425531915,617.4,145.4,95,965,3365.6,286.6,4927,819.391489361702,1356.1914893617,0,1504.8,210,51775.2382978723,227.565957446809,71.4,3285.4,1843.5,588.8,45.9446808510638,1101.6,48.8,808.8,7162.62127659575,55.2,874.08085106383,3108.8,1424,1507.87659574468,979,1255.6,968.2,0,7578.26808510638,2463.6,5109.84680851064,667.6,2767.4,2482.8,101.4,3167.92765957447,259.6,1422.6,612.4,129,1588.82127659574,1066.63404255319,1226.6,1248.4,710.2,216.8,949.2,724.4,0,17714.5,0,58.2,0,2170.8,1778.2,1434.25,132.8,369.4,365,157.8,0,3000.6,8035.25,3493.4,357.6,527.2,124.2,27656.95,0,0,735.8,0,966.8,66,470.6,129.6,290.4,92,0,270,0,707.4,0,0.6,27956,0,4624.5,0,11184.7,678.4,389.4,61.6,72.6,617.2,0,917.6,260.2,546.2
"X3.6.1.10",150.666666666667,137.533333333333,138.466666666667,748.733333333333,31.4666666666667,4243.65815602837,279.466666666667,801.466666666667,180.6,1154,771.764539007092,9.93617021276596,326.8,1199.36666666667,4834.51773049645,441.2,432.066666666667,1456.8,21.2666666666667,75.8666666666667,200.6,6.66666666666667,1274.13333333333,56.6,24.1333333333333,49.222695035461,120.733333333333,202.733333333333,244.733333333333,0,783.2,98.2,21.1333333333333,45.9517730496454,205.8,48.4666666666667,31.6666666666667,321.666666666667,69.5333333333333,95.5333333333333,2333,272.697872340426,449.297872340426,0,501.6,70,10483.8595744681,75.1248226950355,23.8,1572.8,639.5,196.266666666667,14.336170212766,367.2,16.2666666666667,269.6,2133.78865248227,18.4,290.970212765957,1036.26666666667,1300.66666666667,502.185815602837,405,1068.53333333333,322.733333333333,0,1675.2170212766,148.533333333333,1701.16170212766,222.533333333333,922.466666666667,827.6,33.8,1661.13191489362,86.5333333333333,675.066666666667,204.133333333333,43,528.521985815603,12.6085106382979,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,17090.5,0,19.4,0,723.6,592.733333333333,1434.25,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,8035.25,1164.46666666667,119.2,175.733333333333,41.4,26734.8166666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,6804,0,4624.5,0,10915.2333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X3.6.1.11",150.666666666667,137.533333333333,138.466666666667,799.733333333333,31.4666666666667,4243.65815602837,279.466666666667,801.466666666667,180.6,1154,771.764539007092,9.93617021276596,326.8,1199.36666666667,4834.51773049645,4729.2,432.066666666667,1854.8,21.2666666666667,1549.86666666667,200.6,6.66666666666667,1274.13333333333,56.6,24.1333333333333,49.222695035461,120.733333333333,2471.73333333333,244.733333333333,0,783.2,98.2,21.1333333333333,45.9517730496454,205.8,48.4666666666667,31.6666666666667,321.666666666667,3226.53333333333,95.5333333333333,2333,272.697872340426,449.297872340426,0,501.6,70,10483.8595744681,75.1248226950355,23.8,1572.8,639.5,196.266666666667,14.336170212766,367.2,16.2666666666667,269.6,2133.78865248227,18.4,290.970212765957,1036.26666666667,1300.66666666667,502.185815602837,405,1068.53333333333,322.733333333333,0,1675.2170212766,2166.53333333333,1701.16170212766,222.533333333333,922.466666666667,827.6,33.8,1661.13191489362,86.5333333333333,675.066666666667,204.133333333333,43,528.521985815603,1037.6085106383,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,17090.5,0,19.4,0,723.6,592.733333333333,1434.25,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,8035.25,1164.46666666667,119.2,175.733333333333,41.4,26734.8166666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,6804,0,4624.5,0,10915.2333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X3.6.1.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.6.1.13",150.666666666667,137.533333333333,138.466666666667,850.733333333333,31.4666666666667,4243.65815602837,279.466666666667,801.466666666667,180.6,1154,771.764539007092,9.93617021276596,326.8,1199.36666666667,4834.51773049645,4729.2,422.066666666667,1854.8,21.2666666666667,1549.86666666667,200.6,6.66666666666667,1274.13333333333,56.6,24.1333333333333,49.222695035461,120.733333333333,2471.73333333333,244.733333333333,0,783.2,98.2,21.1333333333333,45.9517730496454,205.8,48.4666666666667,31.6666666666667,321.666666666667,3226.53333333333,95.5333333333333,2333,272.697872340426,449.297872340426,0,501.6,70,10483.8595744681,75.1248226950355,23.8,1572.8,639.5,196.266666666667,14.336170212766,367.2,16.2666666666667,269.6,2133.78865248227,18.4,290.970212765957,1036.26666666667,1300.66666666667,502.185815602837,405,1068.53333333333,322.733333333333,0,1675.2170212766,2166.53333333333,1701.16170212766,222.533333333333,922.466666666667,827.6,33.8,1661.13191489362,86.5333333333333,675.066666666667,204.133333333333,43,528.521985815603,1037.6085106383,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,17090.5,0,19.4,0,723.6,592.733333333333,1434.25,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,8035.25,1164.46666666667,119.2,175.733333333333,41.4,26734.8166666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,6804,0,4624.5,0,10915.2333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X3.6.1.17",602.666666666667,644.133333333333,553.866666666667,2994.93333333333,125.866666666667,9432.24964539007,1117.86666666667,3829.86666666667,722.4,6154,4558.46241134752,19.8723404255319,1307.2,2532.46666666667,25198.3687943262,18916.8,1708.26666666667,7419.2,85.0666666666667,6199.46666666667,802.4,26.6666666666667,5482.53333333333,226.4,96.5333333333333,177.912056737589,482.933333333333,9886.93333333333,978.933333333333,0,3132.8,392.8,84.5333333333333,181.636879432624,823.2,193.866666666667,126.666666666667,1286.66666666667,12906.1333333333,382.133333333333,7260,1088.19574468085,1780.59574468085,0,2006.4,280,21444.1191489362,296.116312056738,95.2,9157.2,2483,785.066666666667,51.4723404255319,1468.8,65.0666666666667,1078.4,4992.64397163121,73.6,1161.54042553191,4145.06666666667,2724.66666666667,2006.10496453901,1384,2324.13333333333,1290.93333333333,0,4127.63404255319,8666.13333333333,6791.92340425532,890.133333333333,3689.86666666667,3310.4,135.2,4821.46382978723,346.133333333333,2700.26666666667,816.533333333333,172,2107.57730496454,6192.8170212766,1635.46666666667,1664.53333333333,946.933333333333,289.066666666667,1265.6,965.866666666667,0,34805,0,77.6,0,2894.4,2370.93333333333,2868.5,177.066666666667,492.533333333333,486.666666666667,210.4,0,4000.8,16070.5,4657.86666666667,476.8,702.933333333333,165.6,54391.7666666667,0,0,981.066666666667,0,1289.06666666667,88,627.466666666667,172.8,387.2,122.666666666667,0,360,0,943.2,0,0.8,13608,0,9249,0,22099.9333333333,904.533333333333,519.2,82.1333333333333,96.8,822.933333333333,0,1223.46666666667,346.933333333333,728.266666666667
"X3.6.1.19",301.333333333333,275.066666666667,276.933333333333,1497.46666666667,62.9333333333333,4746.93333333333,558.933333333333,1602.93333333333,361.2,2308,1540.93333333333,0,653.6,4663.73333333333,9665.33333333333,10140,864.133333333333,3709.6,42.5333333333333,3099.73333333333,401.2,13.3333333333333,4283.46666666667,113.2,48.2666666666667,79.4666666666667,241.466666666667,4943.46666666667,489.466666666667,0,1566.4,196.4,42.2666666666667,89.7333333333333,411.6,96.9333333333333,63.3333333333333,643.333333333333,6453.06666666667,191.066666666667,4666,542.8,882,0,1003.2,140,476.4,145.866666666667,47.6,3145.6,1354,392.533333333333,22.8,734.4,32.5333333333333,539.2,2107.06666666667,36.8,579.6,2072.53333333333,2601.33333333333,1001.73333333333,810,2137.06666666667,645.466666666667,0,777.2,4333.06666666667,3389.6,445.066666666667,1844.93333333333,1655.2,67.6,3317.2,173.066666666667,2555.33333333333,408.266666666667,86,1050.53333333333,2067.6,817.733333333333,832.266666666667,473.466666666667,144.533333333333,632.8,482.933333333333,0,67738,0,38.8,0,1447.2,1185.46666666667,5737,88.5333333333333,246.266666666667,243.333333333333,105.2,0,2000.4,32141,2328.93333333333,238.4,351.466666666667,82.8,106017.133333333,0,0,490.533333333333,0,644.533333333333,44,313.733333333333,86.4,193.6,61.3333333333333,0,180,0,471.6,0,0.4,3032,0,18498,0,43391.4666666667,452.266666666667,259.6,41.0666666666667,48.4,411.466666666667,0,611.733333333333,173.466666666667,364.133333333333
"X3.6.1.21",0,0,0,153,0,5610.57446808511,0,0,0,0,3.8936170212766,29.8085106382979,0,0,5.5531914893617,0,0,0,0,0,0,0,0,0,0,28.468085106383,0,0,0,0,0,0,0,3.25531914893617,0,0,0,0,0,0,0,3.8936170212766,24.8936170212766,0,0,0,30736.9787234043,6.57446808510638,0,0,0,0,8.80851063829787,0,0,0,3240.76595744681,0,3.51063829787234,0,0,3.95744680851064,0,0,0,0,3859.85106382979,0,19.0851063829787,0,0,0,0,7.59574468085106,0,0,0,0,9.76595744680851,11.4255319148936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15864,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.6.1.22",150.666666666667,137.533333333333,138.466666666667,748.733333333333,31.4666666666667,2342.65815602837,279.466666666667,801.466666666667,180.6,1154,771.764539007092,9.93617021276596,326.8,1199.36666666667,4834.51773049645,4729.2,432.066666666667,1854.8,21.2666666666667,1549.86666666667,200.6,6.66666666666667,1274.13333333333,56.6,24.1333333333333,49.222695035461,120.733333333333,2471.73333333333,244.733333333333,0,783.2,98.2,21.1333333333333,45.9517730496454,205.8,48.4666666666667,31.6666666666667,321.666666666667,3226.53333333333,95.5333333333333,1297,272.697872340426,449.297872340426,0,501.6,70,10483.8595744681,75.1248226950355,23.8,1572.8,639.5,196.266666666667,14.336170212766,367.2,16.2666666666667,269.6,1442.78865248227,18.4,290.970212765957,1036.26666666667,61.6666666666667,502.185815602837,287,93.5333333333333,322.733333333333,0,1675.2170212766,2166.53333333333,1701.16170212766,222.533333333333,922.466666666667,827.6,33.8,752.131914893617,86.5333333333333,675.066666666667,204.133333333333,43,528.521985815603,1037.6085106383,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,17090.5,0,19.4,0,723.6,592.733333333333,1434.25,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,8035.25,1164.46666666667,119.2,175.733333333333,41.4,26734.8166666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,5288,0,4624.5,0,10915.2333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X3.6.1.23",150.666666666667,137.533333333333,138.466666666667,748.733333333333,31.4666666666667,4243.65815602837,279.466666666667,801.466666666667,180.6,1154,771.764539007092,9.93617021276596,326.8,1199.36666666667,4834.51773049645,4729.2,432.066666666667,1854.8,21.2666666666667,1549.86666666667,200.6,6.66666666666667,1274.13333333333,56.6,24.1333333333333,49.222695035461,120.733333333333,2471.73333333333,244.733333333333,0,783.2,98.2,21.1333333333333,45.9517730496454,205.8,48.4666666666667,31.6666666666667,321.666666666667,3226.53333333333,95.5333333333333,2333,272.697872340426,449.297872340426,0,501.6,70,10483.8595744681,75.1248226950355,23.8,1572.8,639.5,196.266666666667,14.336170212766,367.2,16.2666666666667,269.6,2133.78865248227,18.4,290.970212765957,1036.26666666667,1300.66666666667,502.185815602837,405,1068.53333333333,322.733333333333,0,1675.2170212766,2166.53333333333,1701.16170212766,222.533333333333,922.466666666667,827.6,33.8,1661.13191489362,86.5333333333333,675.066666666667,204.133333333333,43,528.521985815603,1037.6085106383,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,17090.5,0,19.4,0,723.6,592.733333333333,1434.25,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,8035.25,1164.46666666667,119.2,175.733333333333,41.4,26734.8166666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,6804,0,4624.5,0,10915.2333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X3.6.1.29",150.666666666667,90.5333333333333,138.466666666667,748.733333333333,31.4666666666667,4182.65815602837,279.466666666667,489.466666666667,180.6,385,34.7645390070922,9.93617021276596,326.8,1199.36666666667,1902.51773049645,441.2,432.066666666667,1456.8,21.2666666666667,75.8666666666667,200.6,6.66666666666667,1081.13333333333,56.6,24.1333333333333,49.222695035461,120.733333333333,202.733333333333,244.733333333333,0,783.2,98.2,21.1333333333333,45.9517730496454,205.8,48.4666666666667,31.6666666666667,321.666666666667,69.5333333333333,95.5333333333333,1297,272.697872340426,449.297872340426,0,501.6,70,20561.8595744681,75.1248226950355,23.8,139.8,639.5,196.266666666667,14.336170212766,367.2,16.2666666666667,269.6,2505.78865248227,18.4,290.970212765957,1036.26666666667,61.6666666666667,502.185815602837,287,93.5333333333333,322.733333333333,0,2941.2170212766,148.533333333333,1701.16170212766,222.533333333333,922.466666666667,827.6,33.8,752.131914893617,86.5333333333333,675.066666666667,204.133333333333,43,528.521985815603,12.6085106382979,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,17090.5,0,19.4,0,723.6,592.733333333333,1434.25,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,8035.25,1164.46666666667,119.2,175.733333333333,41.4,26734.8166666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,10576,0,4624.5,0,10915.2333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X3.6.1.3",9190.66666666667,8530.53333333333,8446.46666666667,44295.7333333333,1919.46666666667,180161.679432624,17047.4666666667,49825.4666666667,11016.6,72701,49238.019858156,218.595744680851,19934.8,14271.3666666667,303629.390070922,258577.2,25946.0666666667,111948.8,1297.26666666667,90119.8666666667,12236.6,406.666666666667,34921.1333333333,3452.6,1472.13333333333,2632.49929078014,7364.73333333333,143968.733333333,14928.7333333333,0,47775.2,5990.2,1289.13333333333,2760.7390070922,12553.8,2956.46666666667,1931.66666666667,19621.6666666667,187347.533333333,5827.53333333333,138169,16583.9531914894,27083.5531914894,0,30597.6,4270,250012.710638298,4497.14609929078,1451.8,100239.8,37059.5,11972.2666666667,759.995744680851,22399.2,992.266666666667,16445.6,86330.1503546099,1122.4,17703.5446808511,63212.2666666667,74384.6666666667,30581.8879432624,24233,61280.5333333333,19686.7333333333,0,53276.1744680851,126104.533333333,103522.757446809,13574.5333333333,56270.4666666667,50483.6,2061.8,97594.3021276596,5278.53333333333,11049.0666666667,12452.1333333333,2623,32112.8836879433,62120.5872340426,24940.8666666667,25384.1333333333,14440.7333333333,4408.26666666667,19300.4,14729.4666666667,0,170038.5,0,1183.4,0,44139.6,36156.7333333333,12908.25,2700.26666666667,7511.13333333333,7421.66666666667,3208.6,0,61012.2,72317.25,71032.4666666667,7271.2,10719.7333333333,2525.4,264588.816666667,0,0,14961.2666666667,0,19658.2666666667,1342,9568.86666666667,2635.2,5904.8,1870.66666666667,0,5490,0,14383.8,0,12.2,208036,0,41620.5,0,105243.233333333,13794.1333333333,7917.8,1252.53333333333,1476.2,12549.7333333333,0,18657.8666666667,5290.73333333333,11106.0666666667
"X3.6.1.42",301.333333333333,275.066666666667,276.933333333333,1446.46666666667,62.9333333333333,4716.12482269504,558.933333333333,1602.93333333333,361.2,2308,1542.23120567376,9.93617021276596,653.6,1266.23333333333,9667.18439716312,9117.6,854.133333333333,3709.6,42.5333333333333,3099.73333333333,401.2,13.3333333333333,1680.66666666667,113.2,48.2666666666667,88.9560283687943,241.466666666667,4943.46666666667,489.466666666667,0,1566.4,196.4,42.2666666666667,90.8184397163121,411.6,96.9333333333333,63.3333333333333,643.333333333333,6453.06666666667,191.066666666667,3630,544.097872340426,890.297872340426,0,1003.2,140,10722.0595744681,148.058156028369,47.6,3145.6,1241.5,392.533333333333,25.736170212766,734.4,32.5333333333333,539.2,2496.3219858156,36.8,580.770212765957,2072.53333333333,1362.33333333333,1003.0524822695,692,1162.06666666667,645.466666666667,0,2063.8170212766,4333.06666666667,3395.96170212766,445.066666666667,1844.93333333333,1655.2,67.6,2410.73191489362,173.066666666667,747.533333333333,408.266666666667,86,1053.78865248227,1046.4085106383,817.733333333333,832.266666666667,473.466666666667,144.533333333333,632.8,482.933333333333,0,17402.5,0,38.8,0,1447.2,1185.46666666667,1434.25,88.5333333333333,246.266666666667,243.333333333333,105.2,0,2000.4,8035.25,2328.93333333333,238.4,351.466666666667,82.8,27195.8833333333,0,0,490.533333333333,0,644.533333333333,44,313.733333333333,86.4,193.6,61.3333333333333,0,180,0,471.6,0,0.4,6804,0,4624.5,0,11049.9666666667,452.266666666667,259.6,41.0666666666667,48.4,411.466666666667,0,611.733333333333,173.466666666667,364.133333333333
"X3.6.1.43",150.666666666667,137.533333333333,138.466666666667,748.733333333333,31.4666666666667,4243.65815602837,279.466666666667,801.466666666667,180.6,1154,771.764539007092,9.93617021276596,326.8,1199.36666666667,4834.51773049645,9358,442.066666666667,2252.8,21.2666666666667,3023.86666666667,200.6,6.66666666666667,2141.73333333333,56.6,24.1333333333333,49.222695035461,120.733333333333,4740.73333333333,244.733333333333,0,783.2,98.2,21.1333333333333,45.9517730496454,205.8,48.4666666666667,31.6666666666667,321.666666666667,6383.53333333333,95.5333333333333,2333,272.697872340426,449.297872340426,0,501.6,70,10483.8595744681,75.1248226950355,23.8,1572.8,639.5,196.266666666667,14.336170212766,367.2,16.2666666666667,269.6,2133.78865248227,18.4,290.970212765957,1036.26666666667,1300.66666666667,502.185815602837,405,1068.53333333333,322.733333333333,0,1675.2170212766,4184.53333333333,1701.16170212766,222.533333333333,922.466666666667,827.6,33.8,1661.13191489362,86.5333333333333,1277.66666666667,204.133333333333,43,528.521985815603,2062.6085106383,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,17090.5,0,19.4,0,723.6,592.733333333333,1434.25,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,8035.25,1164.46666666667,119.2,175.733333333333,41.4,26734.8166666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,6804,0,4624.5,0,10915.2333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X3.6.1.5",0,0,0,102,0,7482,0,0,0,0,0,0,0,2265,0,9257.6,20,796,0,2948,0,0,1735.2,0,0,0,0,4538,0,0,0,0,0,0,0,0,0,0,6314,0,2072,0,0,0,0,0,20156,0,0,0,75,0,0,0,0,0,3508,0,0,0,2478,0,236,1950,0,0,2532,4036,0,0,0,0,0,1818,0,1205.2,0,0,0,2050,0,0,0,0,0,0,0,33557,0,0,0,0,0,2868.5,0,0,0,0,0,0,16070.5,0,0,0,0,52547.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13608,0,9249,0,21561,0,0,0,0,0,0,0,0,0
